"","query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order"
"5836","Fetal Hofbauer Cells",TRUE,0.000708584745464259,61,403,11,0.0272952853598015,0.180327868852459,"GO:0032732","GO:BP","positive regulation of interleukin-1 production",16038,9045
"5837","Fetal Hofbauer Cells",TRUE,0.000742717199162079,127,489,17,0.0347648261758691,0.133858267716535,"GO:0045619","GO:BP","regulation of lymphocyte differentiation",16038,13471
"5838","Fetal Hofbauer Cells",TRUE,0.00074914869805405,816,446,49,0.109865470852018,0.0600490196078431,"GO:0023014","GO:BP","signal transduction by protein phosphorylation",16038,7683
"5839","Fetal Hofbauer Cells",TRUE,0.000763010624910858,56,445,11,0.0247191011235955,0.196428571428571,"GO:0006801","GO:BP","superoxide metabolic process",16038,2791
"5840","Fetal Hofbauer Cells",TRUE,0.000796961168176122,5764,455,215,0.472527472527473,0.0373004857737682,"GO:0032501","GO:BP","multicellular organismal process",16038,8871
"5841","Fetal Hofbauer Cells",TRUE,0.000812449363043378,485,471,36,0.0764331210191083,0.0742268041237113,"GO:0002764","GO:BP","immune response-regulating signaling pathway",16038,1427
"5842","Fetal Hofbauer Cells",TRUE,0.000825238262230336,134,466,17,0.036480686695279,0.126865671641791,"GO:0032680","GO:BP","regulation of tumor necrosis factor production",16038,8993
"5843","Fetal Hofbauer Cells",TRUE,0.000843570591766047,144,485,18,0.0371134020618557,0.125,"GO:0002224","GO:BP","toll-like receptor signaling pathway",16038,896
"5844","Fetal Hofbauer Cells",TRUE,0.000871887305354503,63,489,12,0.0245398773006135,0.19047619047619,"GO:0045582","GO:BP","positive regulation of T cell differentiation",16038,13434
"5845","Fetal Hofbauer Cells",TRUE,0.000917280712133521,43,361,9,0.0249307479224377,0.209302325581395,"GO:1902893","GO:BP","regulation of pri-miRNA transcription by RNA polymerase II",16038,26039
"5846","Fetal Hofbauer Cells",TRUE,0.000927207421091507,65,233,9,0.0386266094420601,0.138461538461538,"GO:0070098","GO:BP","chemokine-mediated signaling pathway",16038,18797
"5847","Fetal Hofbauer Cells",TRUE,0.000960815641918985,154,274,14,0.0510948905109489,0.0909090909090909,"GO:0050679","GO:BP","positive regulation of epithelial cell proliferation",16038,15396
"5848","Fetal Hofbauer Cells",TRUE,0.000967352622214619,90,83,7,0.0843373493975904,0.0777777777777778,"GO:0030593","GO:BP","neutrophil chemotaxis",16038,7978
"5849","Fetal Hofbauer Cells",TRUE,0.000968312162529985,84,55,6,0.109090909090909,0.0714285714285714,"GO:0002690","GO:BP","positive regulation of leukocyte chemotaxis",16038,1359
"5850","Fetal Hofbauer Cells",TRUE,0.00105538247154954,9,29,3,0.103448275862069,0.333333333333333,"GO:0035747","GO:BP","natural killer cell chemotaxis",16038,10677
"5851","Fetal Hofbauer Cells",TRUE,0.00107810606370704,77,403,12,0.0297766749379653,0.155844155844156,"GO:0046634","GO:BP","regulation of alpha-beta T cell activation",16038,14372
"5852","Fetal Hofbauer Cells",TRUE,0.00113048458582132,44,361,9,0.0249307479224377,0.204545454545455,"GO:0061614","GO:BP","pri-miRNA transcription by RNA polymerase II",16038,18443
"5853","Fetal Hofbauer Cells",TRUE,0.00120938193007196,473,491,36,0.0733197556008147,0.0761099365750529,"GO:0097190","GO:BP","apoptotic signaling pathway",16038,21904
"5854","Fetal Hofbauer Cells",TRUE,0.00136438259523976,33,247,7,0.0283400809716599,0.212121212121212,"GO:0036003","GO:BP","positive regulation of transcription from RNA polymerase II promoter in response to stress",16038,10885
"5855","Fetal Hofbauer Cells",TRUE,0.0013846385868653,328,367,24,0.0653950953678474,0.0731707317073171,"GO:0010631","GO:BP","epithelial cell migration",16038,4817
"5856","Fetal Hofbauer Cells",TRUE,0.00146191946827907,262,274,18,0.0656934306569343,0.0687022900763359,"GO:0043542","GO:BP","endothelial cell migration",16038,12492
"5857","Fetal Hofbauer Cells",TRUE,0.00147886944544994,9,137,4,0.0291970802919708,0.444444444444444,"GO:0019062","GO:BP","virion attachment to host cell",16038,6477
"5858","Fetal Hofbauer Cells",TRUE,0.00154487574692683,330,367,24,0.0653950953678474,0.0727272727272727,"GO:0090132","GO:BP","epithelium migration",16038,21353
"5859","Fetal Hofbauer Cells",TRUE,0.00156595049328284,202,217,14,0.0645161290322581,0.0693069306930693,"GO:0045637","GO:BP","regulation of myeloid cell differentiation",16038,13489
"5860","Fetal Hofbauer Cells",TRUE,0.00157481328973655,105,489,15,0.0306748466257669,0.142857142857143,"GO:0050671","GO:BP","positive regulation of lymphocyte proliferation",16038,15388
"5861","Fetal Hofbauer Cells",TRUE,0.00161345094966765,438,491,34,0.0692464358452139,0.0776255707762557,"GO:0042060","GO:BP","wound healing",16038,11594
"5862","Fetal Hofbauer Cells",TRUE,0.00164022438434537,258,472,24,0.0508474576271186,0.0930232558139535,"GO:0018108","GO:BP","peptidyl-tyrosine phosphorylation",16038,6053
"5863","Fetal Hofbauer Cells",TRUE,0.00167780571030621,31,403,8,0.0198511166253102,0.258064516129032,"GO:2000516","GO:BP","positive regulation of CD4-positive, alpha-beta T cell activation",16038,29775
"5864","Fetal Hofbauer Cells",TRUE,0.00168845997244081,46,361,9,0.0249307479224377,0.195652173913043,"GO:0061900","GO:BP","glial cell activation",16038,18584
"5865","Fetal Hofbauer Cells",TRUE,0.00172666079994607,63,426,11,0.0258215962441315,0.174603174603175,"GO:0046209","GO:BP","nitric oxide metabolic process",16038,14031
"5866","Fetal Hofbauer Cells",TRUE,0.00174173065640603,49,443,10,0.0225733634311512,0.204081632653061,"GO:0042035","GO:BP","regulation of cytokine biosynthetic process",16038,11576
"5867","Fetal Hofbauer Cells",TRUE,0.00178385069035484,106,489,15,0.0306748466257669,0.141509433962264,"GO:0032946","GO:BP","positive regulation of mononuclear cell proliferation",16038,9205
"5868","Fetal Hofbauer Cells",TRUE,0.00180696990630043,51,426,10,0.0234741784037559,0.196078431372549,"GO:0045428","GO:BP","regulation of nitric oxide biosynthetic process",16038,13354
"5869","Fetal Hofbauer Cells",TRUE,0.00191768860607457,334,367,24,0.0653950953678474,0.0718562874251497,"GO:0090130","GO:BP","tissue migration",16038,21351
"5870","Fetal Hofbauer Cells",TRUE,0.00195647842346197,72,229,9,0.0393013100436681,0.125,"GO:0032760","GO:BP","positive regulation of tumor necrosis factor production",16038,9073
"5871","Fetal Hofbauer Cells",TRUE,0.00198229024610964,167,489,19,0.0388548057259714,0.11377245508982,"GO:0030217","GO:BP","T cell differentiation",16038,7816
"5872","Fetal Hofbauer Cells",TRUE,0.0020211964623477,261,472,24,0.0508474576271186,0.0919540229885057,"GO:0018212","GO:BP","peptidyl-tyrosine modification",16038,6144
"5873","Fetal Hofbauer Cells",TRUE,0.00203671595273104,1439,458,73,0.15938864628821,0.0507296733842946,"GO:0048585","GO:BP","negative regulation of response to stimulus",16038,15025
"5874","Fetal Hofbauer Cells",TRUE,0.00208255818342204,483,471,35,0.0743099787685775,0.072463768115942,"GO:0002768","GO:BP","immune response-regulating cell surface receptor signaling pathway",16038,1431
"5875","Fetal Hofbauer Cells",TRUE,0.00211453163042708,276,295,19,0.0644067796610169,0.0688405797101449,"GO:0010632","GO:BP","regulation of epithelial cell migration",16038,4818
"5876","Fetal Hofbauer Cells",TRUE,0.00213125922738271,163,455,18,0.0395604395604396,0.110429447852761,"GO:0002699","GO:BP","positive regulation of immune effector process",16038,1368
"5877","Fetal Hofbauer Cells",TRUE,0.00214458531087739,73,455,12,0.0263736263736264,0.164383561643836,"GO:0045639","GO:BP","positive regulation of myeloid cell differentiation",16038,13491
"5878","Fetal Hofbauer Cells",TRUE,0.00215685483264007,19,158,5,0.0316455696202532,0.263157894736842,"GO:0042026","GO:BP","protein refolding",16038,11573
"5879","Fetal Hofbauer Cells",TRUE,0.00226114618761212,81,489,13,0.0265848670756646,0.160493827160494,"GO:0042102","GO:BP","positive regulation of T cell proliferation",16038,11619
"5880","Fetal Hofbauer Cells",TRUE,0.00228368153653692,284,234,17,0.0726495726495727,0.0598591549295775,"GO:0050678","GO:BP","regulation of epithelial cell proliferation",16038,15395
"5881","Fetal Hofbauer Cells",TRUE,0.00243055170514986,103,83,7,0.0843373493975904,0.0679611650485437,"GO:1990266","GO:BP","neutrophil migration",16038,28957
"5882","Fetal Hofbauer Cells",TRUE,0.00244844495847917,10,137,4,0.0291970802919708,0.4,"GO:0044650","GO:BP","adhesion of symbiont to host cell",16038,13036
"5883","Fetal Hofbauer Cells",TRUE,0.0024751588522031,23,403,7,0.0173697270471464,0.304347826086957,"GO:0032673","GO:BP","regulation of interleukin-4 production",16038,8986
"5884","Fetal Hofbauer Cells",TRUE,0.0024813886932518,4141,458,164,0.358078602620087,0.0396039603960396,"GO:0048523","GO:BP","negative regulation of cellular process",16038,14973
"5885","Fetal Hofbauer Cells",TRUE,0.00252924232884623,128,170,10,0.0588235294117647,0.078125,"GO:0009408","GO:BP","response to heat",16038,3948
"5886","Fetal Hofbauer Cells",TRUE,0.00255628137518984,273,457,24,0.0525164113785558,0.0879120879120879,"GO:0051235","GO:BP","maintenance of location",16038,15833
"5887","Fetal Hofbauer Cells",TRUE,0.00257464788370583,203,489,21,0.0429447852760736,0.103448275862069,"GO:0046651","GO:BP","lymphocyte proliferation",16038,14388
"5888","Fetal Hofbauer Cells",TRUE,0.00269757593207215,1055,491,61,0.124236252545825,0.0578199052132701,"GO:0031401","GO:BP","positive regulation of protein modification process",16038,8364
"5889","Fetal Hofbauer Cells",TRUE,0.00279031751677488,10,354,5,0.0141242937853107,0.5,"GO:0045916","GO:BP","negative regulation of complement activation",16038,13746
"5890","Fetal Hofbauer Cells",TRUE,0.00280369104283044,66,426,11,0.0258215962441315,0.166666666666667,"GO:2001057","GO:BP","reactive nitrogen species metabolic process",16038,30299
"5891","Fetal Hofbauer Cells",TRUE,0.00283240727921488,838,481,51,0.106029106029106,0.0608591885441527,"GO:0051338","GO:BP","regulation of transferase activity",16038,15918
"5892","Fetal Hofbauer Cells",TRUE,0.00285039729196199,107,258,11,0.0426356589147287,0.102803738317757,"GO:0030449","GO:BP","regulation of complement activation",16038,7911
"5893","Fetal Hofbauer Cells",TRUE,0.00292248697421688,19,70,4,0.0571428571428571,0.210526315789474,"GO:0070841","GO:BP","inclusion body assembly",16038,19250
"5894","Fetal Hofbauer Cells",TRUE,0.0029862927151857,64,443,11,0.0248306997742664,0.171875,"GO:0046718","GO:BP","viral entry into host cell",16038,14441
"5895","Fetal Hofbauer Cells",TRUE,0.0030725657649293,329,466,27,0.0579399141630901,0.0820668693009119,"GO:0050727","GO:BP","regulation of inflammatory response",16038,15413
"5896","Fetal Hofbauer Cells",TRUE,0.00315138190388759,642,442,40,0.0904977375565611,0.0623052959501558,"GO:0010243","GO:BP","response to organonitrogen compound",16038,4537
"5897","Fetal Hofbauer Cells",TRUE,0.00316851490902756,37,361,8,0.0221606648199446,0.216216216216216,"GO:0097242","GO:BP","amyloid-beta clearance",16038,21932
"5898","Fetal Hofbauer Cells",TRUE,0.00324422471644443,116,467,15,0.0321199143468951,0.129310344827586,"GO:0002687","GO:BP","positive regulation of leukocyte migration",16038,1356
"5899","Fetal Hofbauer Cells",TRUE,0.00327180830262519,206,489,21,0.0429447852760736,0.101941747572816,"GO:0032943","GO:BP","mononuclear cell proliferation",16038,9202
"5900","Fetal Hofbauer Cells",TRUE,0.00331961565703163,32,426,8,0.0187793427230047,0.25,"GO:0045429","GO:BP","positive regulation of nitric oxide biosynthetic process",16038,13355
"5901","Fetal Hofbauer Cells",TRUE,0.00337110583869013,124,274,12,0.0437956204379562,0.0967741935483871,"GO:0010595","GO:BP","positive regulation of endothelial cell migration",16038,4783
"5902","Fetal Hofbauer Cells",TRUE,0.00341918401640095,24,403,7,0.0173697270471464,0.291666666666667,"GO:0032633","GO:BP","interleukin-4 production",16038,8946
"5903","Fetal Hofbauer Cells",TRUE,0.00353178937690676,223,274,16,0.0583941605839416,0.0717488789237668,"GO:0010594","GO:BP","regulation of endothelial cell migration",16038,4782
"5904","Fetal Hofbauer Cells",TRUE,0.00361468882303941,34,403,8,0.0198511166253102,0.235294117647059,"GO:0046638","GO:BP","positive regulation of alpha-beta T cell differentiation",16038,14376
"5905","Fetal Hofbauer Cells",TRUE,0.00364447792967579,43,426,9,0.0211267605633803,0.209302325581395,"GO:1903428","GO:BP","positive regulation of reactive oxygen species biosynthetic process",16038,26513
"5906","Fetal Hofbauer Cells",TRUE,0.00377150678088559,127,489,16,0.032719836400818,0.125984251968504,"GO:0042129","GO:BP","regulation of T cell proliferation",16038,11638
"5907","Fetal Hofbauer Cells",TRUE,0.00414233961309503,740,264,31,0.117424242424242,0.0418918918918919,"GO:0060548","GO:BP","negative regulation of cell death",16038,17465
"5908","Fetal Hofbauer Cells",TRUE,0.00417425926546086,31,455,8,0.0175824175824176,0.258064516129032,"GO:0043300","GO:BP","regulation of leukocyte degranulation",16038,12329
"5909","Fetal Hofbauer Cells",TRUE,0.00430651033448646,15,446,6,0.0134529147982063,0.4,"GO:0150146","GO:BP","cell junction disassembly",16038,23330
"5910","Fetal Hofbauer Cells",TRUE,0.00469713323701394,219,470,21,0.0446808510638298,0.0958904109589041,"GO:0031334","GO:BP","positive regulation of protein-containing complex assembly",16038,8330
"5911","Fetal Hofbauer Cells",TRUE,0.00497616517348682,428,481,32,0.0665280665280665,0.0747663551401869,"GO:0045860","GO:BP","positive regulation of protein kinase activity",16038,13696
"5912","Fetal Hofbauer Cells",TRUE,0.00498913942171438,1648,478,82,0.171548117154812,0.0497572815533981,"GO:2000026","GO:BP","regulation of multicellular organismal development",16038,29296
"5913","Fetal Hofbauer Cells",TRUE,0.00530354663706278,111,380,13,0.0342105263157895,0.117117117117117,"GO:0050777","GO:BP","negative regulation of immune response",16038,15451
"5914","Fetal Hofbauer Cells",TRUE,0.00535607784603211,117,304,12,0.0394736842105263,0.102564102564103,"GO:0043523","GO:BP","regulation of neuron apoptotic process",16038,12483
"5915","Fetal Hofbauer Cells",TRUE,0.00549445029571182,910,380,45,0.118421052631579,0.0494505494505494,"GO:0098542","GO:BP","defense response to other organism",16038,22200
"5916","Fetal Hofbauer Cells",TRUE,0.00564430176173207,135,264,12,0.0454545454545455,0.0888888888888889,"GO:0034620","GO:BP","cellular response to unfolded protein",16038,10053
"5917","Fetal Hofbauer Cells",TRUE,0.0060914728611052,19,359,6,0.0167130919220056,0.315789473684211,"GO:0071404","GO:BP","cellular response to low-density lipoprotein particle stimulus",16038,19600
"5918","Fetal Hofbauer Cells",TRUE,0.00612397086471386,48,403,9,0.0223325062034739,0.1875,"GO:0046637","GO:BP","regulation of alpha-beta T cell differentiation",16038,14375
"5919","Fetal Hofbauer Cells",TRUE,0.00643484660771331,51,380,9,0.0236842105263158,0.176470588235294,"GO:0045824","GO:BP","negative regulation of innate immune response",16038,13662
"5920","Fetal Hofbauer Cells",TRUE,0.0066236330561115,93,466,13,0.0278969957081545,0.139784946236559,"GO:0032677","GO:BP","regulation of interleukin-8 production",16038,8990
"5921","Fetal Hofbauer Cells",TRUE,0.00692854144849736,117,258,11,0.0426356589147287,0.094017094017094,"GO:0002920","GO:BP","regulation of humoral immune response",16038,1582
"5922","Fetal Hofbauer Cells",TRUE,0.00699887225411578,515,426,33,0.0774647887323944,0.0640776699029126,"GO:0051345","GO:BP","positive regulation of hydrolase activity",16038,15925
"5923","Fetal Hofbauer Cells",TRUE,0.00711712864430444,859,458,49,0.106986899563319,0.0570430733410943,"GO:0044092","GO:BP","negative regulation of molecular function",16038,12734
"5924","Fetal Hofbauer Cells",TRUE,0.00733189552184953,82,453,12,0.0264900662251656,0.146341463414634,"GO:1903426","GO:BP","regulation of reactive oxygen species biosynthetic process",16038,26511
"5925","Fetal Hofbauer Cells",TRUE,0.0073729537870334,192,298,15,0.0503355704697987,0.078125,"GO:0002221","GO:BP","pattern recognition receptor signaling pathway",16038,893
"5926","Fetal Hofbauer Cells",TRUE,0.0074520490848023,53,31,4,0.129032258064516,0.0754716981132075,"GO:2000401","GO:BP","regulation of lymphocyte migration",16038,29666
"5927","Fetal Hofbauer Cells",TRUE,0.0081717742301189,13,137,4,0.0291970802919708,0.307692307692308,"GO:0044406","GO:BP","adhesion of symbiont to host",16038,12880
"5928","Fetal Hofbauer Cells",TRUE,0.00845512432885985,12,354,5,0.0141242937853107,0.416666666666667,"GO:0002921","GO:BP","negative regulation of humoral immune response",16038,1583
"5929","Fetal Hofbauer Cells",TRUE,0.00861371871807495,60,426,10,0.0234741784037559,0.166666666666667,"GO:0006809","GO:BP","nitric oxide biosynthetic process",16038,2799
"5930","Fetal Hofbauer Cells",TRUE,0.0094148446182108,453,446,31,0.0695067264573991,0.0684326710816777,"GO:0002757","GO:BP","immune response-activating signal transduction",16038,1420
"5931","Fetal Hofbauer Cells",TRUE,0.0094148446182108,453,446,31,0.0695067264573991,0.0684326710816777,"GO:0002429","GO:BP","immune response-activating cell surface receptor signaling pathway",16038,1099
"5932","Fetal Hofbauer Cells",TRUE,0.00962829874845173,4353,248,100,0.403225806451613,0.0229726625315874,"GO:0048856","GO:BP","anatomical structure development",16038,15276
"5933","Fetal Hofbauer Cells",TRUE,0.00977507019128868,722,442,42,0.0950226244343891,0.0581717451523546,"GO:1901698","GO:BP","response to nitrogen compound",16038,24975
"5934","Fetal Hofbauer Cells",TRUE,0.00996005976632774,56,466,10,0.0214592274678112,0.178571428571429,"GO:0032757","GO:BP","positive regulation of interleukin-8 production",16038,9070
"5935","Fetal Hofbauer Cells",TRUE,0.0102053468450984,2839,476,123,0.258403361344538,0.0433251144769285,"GO:0006793","GO:BP","phosphorus metabolic process",16038,2783
"5936","Fetal Hofbauer Cells",TRUE,0.0104707182414614,3567,248,86,0.346774193548387,0.0241098962713765,"GO:0048731","GO:BP","system development",16038,15159
"5937","Fetal Hofbauer Cells",TRUE,0.0105778924958067,43,361,8,0.0221606648199446,0.186046511627907,"GO:0045670","GO:BP","regulation of osteoclast differentiation",16038,13522
"5938","Fetal Hofbauer Cells",TRUE,0.0108448773777734,24,170,5,0.0294117647058824,0.208333333333333,"GO:0051085","GO:BP","chaperone cofactor-dependent protein refolding",16038,15703
"5939","Fetal Hofbauer Cells",TRUE,0.0109027199158535,22,187,5,0.0267379679144385,0.227272727272727,"GO:0034405","GO:BP","response to fluid shear stress",16038,9967
"5940","Fetal Hofbauer Cells",TRUE,0.0114384530160586,159,423,16,0.0378250591016548,0.10062893081761,"GO:0001659","GO:BP","temperature homeostasis",16038,498
"5941","Fetal Hofbauer Cells",TRUE,0.0114890278646922,3,272,3,0.0110294117647059,1,"GO:0150062","GO:BP","complement-mediated synapse pruning",16038,23277
"5942","Fetal Hofbauer Cells",TRUE,0.0114890278646922,3,272,3,0.0110294117647059,1,"GO:0150064","GO:BP","vertebrate eye-specific patterning",16038,23279
"5943","Fetal Hofbauer Cells",TRUE,0.0119649010533153,4727,458,179,0.390829694323144,0.0378675692828432,"GO:0048519","GO:BP","negative regulation of biological process",16038,14969
"5944","Fetal Hofbauer Cells",TRUE,0.011971612487658,303,419,23,0.0548926014319809,0.0759075907590759,"GO:0007596","GO:BP","blood coagulation",16038,3492
"5945","Fetal Hofbauer Cells",TRUE,0.0124896615086393,139,489,16,0.032719836400818,0.115107913669065,"GO:0042098","GO:BP","T cell proliferation",16038,11617
"5946","Fetal Hofbauer Cells",TRUE,0.0130751395033541,17,466,6,0.0128755364806867,0.352941176470588,"GO:0007252","GO:BP","I-kappaB phosphorylation",16038,3180
"5947","Fetal Hofbauer Cells",TRUE,0.0134250300784691,109,489,14,0.0286298568507157,0.128440366972477,"GO:0045580","GO:BP","regulation of T cell differentiation",16038,13432
"5948","Fetal Hofbauer Cells",TRUE,0.0136036997609627,53,78,5,0.0641025641025641,0.0943396226415094,"GO:0061077","GO:BP","chaperone-mediated protein folding",16038,17972
"5949","Fetal Hofbauer Cells",TRUE,0.0140261872385094,5,136,3,0.0220588235294118,0.6,"GO:0046813","GO:BP","receptor-mediated virion attachment to host cell",16038,14497
"5950","Fetal Hofbauer Cells",TRUE,0.0141360767698186,36,455,8,0.0175824175824176,0.222222222222222,"GO:0002886","GO:BP","regulation of myeloid leukocyte mediated immunity",16038,1548
"5951","Fetal Hofbauer Cells",TRUE,0.0147392101781348,12,174,4,0.0229885057471264,0.333333333333333,"GO:1902947","GO:BP","regulation of tau-protein kinase activity",16038,26086
"5952","Fetal Hofbauer Cells",TRUE,0.014874442594083,307,419,23,0.0548926014319809,0.0749185667752443,"GO:0007599","GO:BP","hemostasis",16038,3495
"5953","Fetal Hofbauer Cells",TRUE,0.0151489684051715,156,170,10,0.0588235294117647,0.0641025641025641,"GO:0009266","GO:BP","response to temperature stimulus",16038,3898
"5954","Fetal Hofbauer Cells",TRUE,0.0155454085147777,4807,369,150,0.40650406504065,0.0312044934470564,"GO:0032502","GO:BP","developmental process",16038,8872
"5955","Fetal Hofbauer Cells",TRUE,0.0156937168309701,308,419,23,0.0548926014319809,0.0746753246753247,"GO:0050817","GO:BP","coagulation",16038,15479
"5956","Fetal Hofbauer Cells",TRUE,0.0161864688387384,74,453,11,0.0242825607064018,0.148648648648649,"GO:0002532","GO:BP","production of molecular mediator involved in inflammatory response",16038,1201
"5957","Fetal Hofbauer Cells",TRUE,0.0168646428433176,101,466,13,0.0278969957081545,0.128712871287129,"GO:0032637","GO:BP","interleukin-8 production",16038,8950
"5958","Fetal Hofbauer Cells",TRUE,0.017004733641275,88,380,11,0.0289473684210526,0.125,"GO:0002698","GO:BP","negative regulation of immune effector process",16038,1367
"5959","Fetal Hofbauer Cells",TRUE,0.0173783900532548,208,295,15,0.0508474576271186,0.0721153846153846,"GO:0050730","GO:BP","regulation of peptidyl-tyrosine phosphorylation",16038,15416
"5960","Fetal Hofbauer Cells",TRUE,0.0175126135866913,131,304,12,0.0394736842105263,0.0916030534351145,"GO:0051402","GO:BP","neuron apoptotic process",16038,15963
"5961","Fetal Hofbauer Cells",TRUE,0.0177427256412162,137,452,15,0.0331858407079646,0.109489051094891,"GO:0030168","GO:BP","platelet activation",16038,7784
"5962","Fetal Hofbauer Cells",TRUE,0.0180019717330048,2813,476,121,0.254201680672269,0.0430145751866335,"GO:0006796","GO:BP","phosphate-containing compound metabolic process",16038,2786
"5963","Fetal Hofbauer Cells",TRUE,0.0180378189255981,242,426,20,0.0469483568075117,0.0826446280991736,"GO:0043491","GO:BP","protein kinase B signaling",16038,12466
"5964","Fetal Hofbauer Cells",TRUE,0.0191495528794734,45,264,7,0.0265151515151515,0.155555555555556,"GO:0006984","GO:BP","ER-nucleus signaling pathway",16038,2946
"5965","Fetal Hofbauer Cells",TRUE,0.0191556730654424,149,471,16,0.0339702760084926,0.10738255033557,"GO:0050866","GO:BP","negative regulation of cell activation",16038,15522
"5966","Fetal Hofbauer Cells",TRUE,0.0193092765964739,19,247,5,0.0202429149797571,0.263157894736842,"GO:0140467","GO:BP","integrated stress response signaling",16038,23239
"5967","Fetal Hofbauer Cells",TRUE,0.0193092765964739,19,247,5,0.0202429149797571,0.263157894736842,"GO:0036499","GO:BP","PERK-mediated unfolded protein response",16038,11178
"5968","Fetal Hofbauer Cells",TRUE,0.0193798072875792,396,452,28,0.0619469026548673,0.0707070707070707,"GO:0050878","GO:BP","regulation of body fluid levels",16038,15531
"5969","Fetal Hofbauer Cells",TRUE,0.0194361125885419,77,443,11,0.0248306997742664,0.142857142857143,"GO:0044409","GO:BP","entry into host",16038,12883
"5970","Fetal Hofbauer Cells",TRUE,0.0198774447683879,55,403,9,0.0223325062034739,0.163636363636364,"GO:2000514","GO:BP","regulation of CD4-positive, alpha-beta T cell activation",16038,29773
"5971","Fetal Hofbauer Cells",TRUE,0.019916472948873,99,219,9,0.0410958904109589,0.0909090909090909,"GO:0002495","GO:BP","antigen processing and presentation of peptide antigen via MHC class II",16038,1165
"5972","Fetal Hofbauer Cells",TRUE,0.0205421607851633,28,445,7,0.0157303370786517,0.25,"GO:0042554","GO:BP","superoxide anion generation",16038,11917
"5973","Fetal Hofbauer Cells",TRUE,0.0208939660345627,111,70,6,0.0857142857142857,0.0540540540540541,"GO:0034605","GO:BP","cellular response to heat",16038,10044
"5974","Fetal Hofbauer Cells",TRUE,0.0215446310088002,134,470,15,0.0319148936170213,0.111940298507463,"GO:0038094","GO:BP","Fc-gamma receptor signaling pathway",16038,11255
"5975","Fetal Hofbauer Cells",TRUE,0.0216299247097353,100,219,9,0.0410958904109589,0.09,"GO:0002504","GO:BP","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",16038,1174
"5976","Fetal Hofbauer Cells",TRUE,0.0217355735222052,38,455,8,0.0175824175824176,0.210526315789474,"GO:0002763","GO:BP","positive regulation of myeloid leukocyte differentiation",16038,1426
"5977","Fetal Hofbauer Cells",TRUE,0.0222577566851629,10,70,3,0.0428571428571429,0.3,"GO:0090084","GO:BP","negative regulation of inclusion body assembly",16038,21309
"5978","Fetal Hofbauer Cells",TRUE,0.0227005407144442,212,453,19,0.0419426048565121,0.089622641509434,"GO:0031348","GO:BP","negative regulation of defense response",16038,8344
"5979","Fetal Hofbauer Cells",TRUE,0.0236734534614234,155,264,12,0.0454545454545455,0.0774193548387097,"GO:0035967","GO:BP","cellular response to topologically incorrect protein",16038,10859
"5980","Fetal Hofbauer Cells",TRUE,0.0244941005412833,3818,234,85,0.363247863247863,0.0222629649030906,"GO:0007275","GO:BP","multicellular organism development",16038,3201
"5981","Fetal Hofbauer Cells",TRUE,0.024969935158054,24,29,3,0.103448275862069,0.125,"GO:1901623","GO:BP","regulation of lymphocyte chemotaxis",16038,24912
"5982","Fetal Hofbauer Cells",TRUE,0.0250590802401522,806,482,47,0.0975103734439834,0.0583126550868486,"GO:0044087","GO:BP","regulation of cellular component biogenesis",16038,12729
"5983","Fetal Hofbauer Cells",TRUE,0.0254941324268552,761,294,32,0.108843537414966,0.0420499342969777,"GO:0019725","GO:BP","cellular homeostasis",16038,6990
"5984","Fetal Hofbauer Cells",TRUE,0.0255108946477066,246,429,20,0.0466200466200466,0.0813008130081301,"GO:0051047","GO:BP","positive regulation of secretion",16038,15678
"5985","Fetal Hofbauer Cells",TRUE,0.0266896741032696,29,78,4,0.0512820512820513,0.137931034482759,"GO:0051084","GO:BP","'de novo' posttranslational protein folding",16038,15702
"5986","Fetal Hofbauer Cells",TRUE,0.0267815061239106,421,481,30,0.0623700623700624,0.0712589073634204,"GO:0071900","GO:BP","regulation of protein serine/threonine kinase activity",16038,19968
"5987","Fetal Hofbauer Cells",TRUE,0.0272738525023316,706,487,43,0.0882956878850103,0.0609065155807365,"GO:0030029","GO:BP","actin filament-based process",16038,7735
"5988","Fetal Hofbauer Cells",TRUE,0.0272787768611739,961,371,44,0.118598382749326,0.0457856399583767,"GO:0051130","GO:BP","positive regulation of cellular component organization",16038,15740
"5989","Fetal Hofbauer Cells",TRUE,0.0275461678024117,104,403,12,0.0297766749379653,0.115384615384615,"GO:0046631","GO:BP","alpha-beta T cell activation",16038,14369
"5990","Fetal Hofbauer Cells",TRUE,0.0285050630522394,662,387,35,0.0904392764857881,0.0528700906344411,"GO:0050801","GO:BP","ion homeostasis",16038,15467
"5991","Fetal Hofbauer Cells",TRUE,0.0298914497579334,15,162,4,0.0246913580246914,0.266666666666667,"GO:0071498","GO:BP","cellular response to fluid shear stress",16038,19686
"5992","Fetal Hofbauer Cells",TRUE,0.0302990788227348,1052,485,57,0.117525773195876,0.0541825095057034,"GO:0071495","GO:BP","cellular response to endogenous stimulus",16038,19683
"5993","Fetal Hofbauer Cells",TRUE,0.0305425738074569,29,455,7,0.0153846153846154,0.241379310344828,"GO:0030224","GO:BP","monocyte differentiation",16038,7823
